3.845386340112260655e+02,8.642278371945365052e+02,-4.388480519997868896e+02,1.819078147013714783e+02,-3.766108571945262042e+02,-9.662433784683273075e+01,1.058391046607535770e+02,1.386358554168896262e+01,1.420762673172121424e+02,-3.263268420571478146e+01,1.427957382035719434e+02,-4.702217743312742186e+02,1.133740624152451346e+02,-2.588213719468069485e+02,-1.935114193512491738e+02,1.132210613077926666e+02,2.144907865322120983e+02,-2.518232974018611401e+02,2.046322202597277737e+02,-1.106676949658023403e+02,1.816794134898351274e+02,-6.954897724030590211e+01,1.371875597664293878e+02,9.674715073541506172e+01,-8.644805234812419314e+01,-1.812800095890104046e+02,1.724556787314512860e+02,-6.936020846698811226e+01,1.061179973514078370e+02,1.122926903763424491e+02,7.059763088114539187e+01,-3.850159266221361065e+01,-1.350135743763097480e+02,5.039777007674086917e+01,3.524448344727082372e+01,-1.926933118693579274e+02,-1.051485961400091895e+02,2.364305600220289705e+01,1.556973680502157436e+02,3.474391366265869863e+01,-8.737596501521196046e+00,1.888194086915230940e+01,4.214818992084006766e+01,-6.372119608217974474e+01,2.804104753336518741e+01,-5.775237944833939707e+00,2.036850451810608575e+01,1.180100880326904722e+01,2.052966261741583054e+01,1.002754108771317618e+02,-1.034124663610627692e+01,-3.649533184119636076e+01,9.634597754823090554e+00,-6.618990019318692930e+01,-9.296346104557944301e+00,2.421949218442424012e+01,1.315921680755429861e+02,-7.342943156681464245e+00,-6.449840003252124632e+01,8.514155793416239248e+01
1.899072069628738575e+02,4.320103333493744344e+02,-9.316645389508304334e+02,1.519844112560730878e+02,3.134120618245617607e+02,-2.594898807038748032e+02,2.263320350541408743e+02,3.487273861501707870e+02,-1.974966717778831082e+02,8.271881877723783418e+02,3.441555075372820056e+02,-7.104593213869780755e+01,1.254962646105896908e+02,7.441592864832566079e+01,3.055400195729272923e+02,-1.556977279862167052e+01,3.459907175380422473e+00,-5.156255538831668446e+02,2.873882931743219160e+02,-8.249872840143126496e-01,2.045244244869574572e+02,-2.158055285691816607e+02,-1.290024184340713873e+02,3.012116399100492572e+02,-4.037976644915323732e+02,2.479613474401517408e+02,8.491717158190112968e+01,-1.038092938324006695e+02,3.491576694888667589e+02,1.548292559303232849e+02,-2.163321262783018284e+01,3.226965681317844883e+02,-9.409925781260534450e+01,6.970933238566846057e+01,8.005408723432434215e+01,1.604659817617026647e+02,6.435061711811434293e+01,4.784736247767717998e+01,6.092673201204669908e+01,2.188364100328413997e+00,-3.424387851415247752e+01,1.131892220522156833e+01,-1.582573347122113603e+02,7.488774810725844588e+01,-1.056271481011055187e+02,5.809425063623748997e+00,1.755333611365346940e+02,-6.448044356181395642e+01,3.031914905663864346e+01,-1.213259698915867517e+02,-6.244885287747689517e+01,-6.294993587140226055e+01,-5.569514806207170921e+01,8.671636709226402218e+01,-3.570047835485458876e+01,-1.155172649924482755e+02,-1.862553964263785531e+02,2.321361530358704783e+01,-3.561480890232323304e+01,3.458819396254804701e+01
5.071761592212142773e+02,-4.471728403674615038e+01,3.635241610563664381e+02,-1.028209821146097056e+03,2.334115139250968411e+02,7.362422220861740243e+02,-4.132651662748402259e+02,-2.002249573632837496e+02,-5.782413553815888463e+02,1.858145477407419150e+02,7.503313277270956405e+02,-5.240618697057090003e+02,2.750810411667787321e+02,3.757581548198920700e+02,-5.244830668938893723e+02,-4.736386606997386650e+01,-5.719040236390126211e+02,2.021834079084680411e+02,8.222504954296454116e+01,1.601480590275335487e+02,6.263400383136289520e+02,-5.493239783330086539e+02,-1.641895964415749916e+02,-2.371351992254737411e+02,-1.254564958519973885e+02,1.406799625633040307e+01,1.014719560937846410e+02,1.416197571892018061e+02,1.706659374272809089e+02,3.888801599050464120e+01,-1.251122328737451852e+02,-6.221066174529072157e+01,8.624747027140691102e+01,3.020236422926434727e+01,8.440690784608041497e+01,3.979512891793513063e+01,1.278424527390587144e+02,-8.600947798180028769e+01,-1.382949155298623225e+02,-8.619983390418587987e+01,2.898128250379740223e+01,-2.041490481692709409e+02,-1.452873582193535356e+02,2.443036487903784177e+02,1.117061387353851813e+02,1.520501005685269149e+02,7.716157905997458499e+01,-9.148350301080347435e+01,1.976026057290935967e+02,4.567013478006154514e+01,1.166851142856666286e+02,-6.051961095143319369e+01,-4.719377027581917616e+01,6.876874597950452994e+01,-5.560394484869078724e+01,-6.522288875472151304e+00,-1.559302004227988903e+01,-7.801293061093200265e+01,7.776370998006495938e+01,2.862097041360323146e+01
-7.567154189388340910e+02,1.049507672474306219e+03,-3.276683939117257296e+02,-1.632016645219330826e+02,-2.249511200016559087e+01,-6.735243195208551015e+01,2.738265383922649221e+01,1.733314394330930099e+02,2.388902073845831637e+02,4.443910606197864581e+02,8.968843449251781408e+01,-1.440924982995836103e+02,-1.665660802087218713e+02,-7.949576099334576895e+01,-1.274861798473407219e+02,-1.041669269972947802e+02,-1.640776627502805809e+02,-3.830745931954114099e+02,1.873522094631107109e+02,1.250658173452118120e+02,2.045366162086456825e+02,-2.250425576435702624e+00,1.369735652426913077e+02,1.856632860615697496e+02,-2.158173974535661159e+02,1.114407274839397246e+02,2.497726592952215015e+02,-5.470326733855227985e+01,2.451308422052604783e+02,4.140768334166727982e+01,3.094496507382476125e+01,1.399522611020448721e+02,-1.155022800598229082e+02,-6.413618401242194977e+01,2.063021745983117938e+01,-1.230150730055454176e+02,1.212432484376928983e+02,1.798501412754589524e-01,6.059256810026003848e+01,-5.812484318140249684e-01,-4.651126482110345961e+00,1.071513016845058175e+01,-1.340351298649512444e+02,7.947053104435831017e+00,-9.775109776291880337e+01,-6.766964312645622215e+01,3.326617120214589107e+01,-8.626060082637779658e+01,1.435652595328289749e+02,-2.162367958421262415e+01,-1.787796163088462720e+01,-7.188266075063111771e+01,-1.027811076148950633e+02,8.833265917636527575e+00,-2.133162553662749517e+01,-1.121403832194310723e+01,2.565179168300719681e+00,-9.891198494028849098e+00,7.007188308299326707e+00,-2.946195248448025694e+01
-1.040560527072146215e+03,1.073703276128246898e+03,-2.722489764746259766e+02,-3.488718648782094647e+02,-3.632862127530958674e+02,-2.180706981278168399e+01,-1.005313376489237385e+02,-2.801091435566661403e+00,4.196647901379661221e+02,4.032143868976331760e+02,7.828520841476779424e+01,-2.334238285338130652e+02,-2.503007927100655650e+01,-2.028017696799885243e+02,-2.229162871363161571e+02,-8.265477306361664489e+01,-1.132761849161739178e+02,-2.437864017192972597e+02,1.699175105604652458e+02,1.975226148340857435e+02,7.861118190351847090e+01,4.419263128582748124e+01,1.013380708054505419e+02,9.139927181053144523e+01,4.188908543527359996e+01,-1.974082874929606533e+02,6.376057980471068731e+01,5.828135337400390625e+01,2.203309132594696678e+02,-5.441136645588665033e+01,3.878089314523352016e+01,3.612675380575766582e+01,-1.256165193860370692e+02,-7.833212432353893462e+01,3.124787585152100888e+01,-2.315724478793740673e+02,2.550924314041807008e+02,-4.968423449655536217e+01,5.560333562395190654e+01,-1.052274923567255627e+01,-1.890352230668604960e+01,-5.007641503218044932e+01,-8.353866090716574888e+01,-6.796235881960210179e+01,-1.203622031958700376e+02,-2.893590956447450679e+00,-1.528169405767335576e+01,-1.161705176746876305e+02,1.091273942374336912e+02,-4.090067137904239303e+01,2.691778059200058237e+01,-4.527147692421566205e+01,-8.120990798044958581e+01,4.805172623100119722e+01,-6.974875298828597181e+01,4.594651607501270973e+01,-2.671568626150149584e+01,-4.708869212582544606e+01,-2.450723795271056815e+01,4.162719135969915385e+01
2.776230452679243172e+03,3.149077102569199269e+02,-9.300104660170120496e+02,3.722888082098674545e+01,-5.529257927683380558e+02,-4.378438965236024387e+02,1.067321977753236979e+02,6.716224030682539592e+00,-4.067456455660543497e+02,5.685384589174801704e+02,-1.739845487347031394e+02,2.039907391310652258e+02,-1.303430090762905706e+02,-1.071112261692341576e+02,5.684415210745843297e+02,-6.066180719017788192e+01,-2.375195017170503036e+02,-2.717627973068995288e+02,2.299183502835932131e+02,-2.025311447634177853e+02,-1.497449725294827374e+02,4.923834041474719925e+01,-1.868376458018697974e+02,4.284836683889739106e+01,-3.717462515624825983e+02,2.148651479062926626e+02,6.917230903102660022e+01,-8.176834852707096957e+01,2.842249137937653813e+01,-3.485971109127988399e+01,-9.485102540869110044e+01,1.180342433827223374e+02,-1.283194328790102645e-01,-3.216914218193551278e+01,8.592428570875236460e+01,-4.732029581118619888e+01,-1.325612419151009931e+02,1.105285385253222898e+02,-1.159707209768708367e+02,-6.171943591748602387e+01,4.346130449141886487e+01,1.032125462795750224e+02,-1.284724630708470272e+02,-2.426272862310156597e+00,-4.876978969467742786e+00,-8.643126599479330707e+01,-7.643786568210643395e+00,6.782869926739816435e+01,1.532950930678964312e+02,-1.474577438228891992e+02,-9.989252468551710251e+01,3.632987406737991876e+01,3.928298338722829186e+01,1.108613658491838407e+02,-2.744463307425982990e+01,-1.227158937707517055e+02,-1.957755631520324755e+02,1.743850081490482751e+01,-1.070201593835733718e+02,-7.677695793883219721e+01
5.272412035808554720e+03,-5.558514741340563887e+02,-8.286232220588356085e+02,5.242903503842842383e+02,-2.764967104289183908e+01,2.008951230090654008e+02,5.039017976749138938e+02,-5.983433035134357851e+02,-3.081743839996622114e+02,-1.511914005031927388e+02,-9.369639218681726334e+01,-6.707124477500551620e+02,8.194275546658720089e+01,-4.223757627997703139e+02,2.898106432458340578e+02,1.066078566210912584e+02,6.553692697015436863e+01,-2.023427604037654532e+02,-1.557979091473561652e+02,2.346765438473047425e+02,1.604412567745820581e+02,-1.331483731080768393e+02,-8.149442692215416173e+00,-1.865332356966636098e+02,-1.660903925620603445e+02,2.177346491975643517e+02,1.842393652525888115e+02,-1.536952488150374734e+02,2.757413035834603647e+02,2.618830725503253234e+02,6.614607514730211335e+01,8.129673992419137107e+01,-1.578417389392519397e+02,1.096457521841972920e+02,-1.363118190907152609e+02,2.090996920357629563e+02,1.059055793582092946e+02,6.996872163254899135e+01,-1.343152812948557937e+02,-1.069758612501120751e+02,6.452618494798667825e+01,1.964590911896587500e+01,-5.977812616855017325e+01,2.102485013885518583e+01,-5.192846075019207319e+01,9.406684794305208186e+01,-3.621223246211383184e+01,1.190054300490837562e+02,-3.403591014985983776e+01,-6.110234138261773751e+00,5.874007786003546983e+01,1.441452058916982821e+02,8.272325931404037647e+01,-4.485206496756205752e+00,-1.422684647833291933e+02,-8.876242174872527357e+01,-2.374240960087185783e+02,5.205904787250653953e+01,-1.127648884790687589e+00,-9.428232789040693262e+01
-1.445814031327939801e+02,1.287645992449568439e+03,3.377303260795254403e+01,1.345036797501011279e+02,3.659539839588420591e+02,-2.737712021473395794e+02,-4.019658783642847197e+02,-1.875444196921881712e+01,-3.202944552041095960e+01,3.171806499472007772e+02,5.300288862547361646e+00,-1.747041502813580962e+02,-2.553299997801617280e+02,-6.152754084542667101e+01,-1.786461799855561878e+02,-2.793350691266269337e+02,-1.578871012786716932e+01,-1.936653602003285641e+02,1.839317348233890925e+00,1.761910514712726297e+02,1.815752453858785316e+02,2.795364842202482123e+02,2.467001787954252734e+00,8.232631677011767124e+01,-7.547252769942052453e+01,6.585034278369843719e+01,5.643991612609576691e+01,-1.750273445900842830e+02,2.047956328573392284e+02,1.443401252375633987e+02,1.026909931801641136e+02,8.580041343416706923e+01,-1.357528729266746836e+01,1.586576745142998845e+01,-3.286724076010642648e+01,-6.300087858350201486e+01,5.255004069251401688e+01,-4.629898335715431301e+01,-2.778667899811173925e+01,-2.747329152764226023e+01,4.935914019122621710e+01,5.344487018008906887e+01,-3.698762993790613507e+01,1.702104221121106775e+01,1.449034150384065356e+01,-9.636251488817924482e+00,9.192244844941527049e+00,-1.036061883624078916e+02,5.995325253718759484e+01,3.412055523226975851e+01,-1.835112301557733971e+00,-7.797308761809625821e+01,-1.104978981837007552e+02,1.395403717969616508e+01,-1.243950914808438313e+01,1.131350085004825523e+01,-1.002210236956026677e+02,1.013187128311000862e+02,1.544264050207371675e+01,-1.230318404981088065e+02
-1.241986532217208605e+01,-5.509442162116283725e+02,6.942796016193499327e+02,-5.791732893746648188e+02,2.703726231152810442e+02,-8.429046521131789405e+01,-9.079370104720211998e+01,-2.844921300679244496e+02,-9.202060903166204753e+01,1.362985811212842435e+01,1.192425077010568231e+02,-1.708823426663721818e+02,-2.607870437958003436e+02,1.301483427564336921e+02,-1.076472404798947906e+02,2.655461886332928430e+02,-2.226524705202313044e+02,-1.648517603162813998e+02,-2.038760784914592250e+02,5.139459501871468206e+01,-3.076576988176654481e+00,-1.137764407477025763e+01,-2.567192365833417966e+02,7.775636219314185382e+01,-1.013588289565422826e+02,2.358192444667114529e+01,3.246109600655849903e+01,-5.715023772858314999e+01,-1.354489329917500982e+02,-2.566952330739627541e+01,-1.389844091152743886e+02,6.048734863361509895e+01,-5.550409834375795981e+01,-2.032769066048567197e+01,8.314064117538080723e+01,2.554035998974331179e+01,-7.380314055635551540e+01,-5.497238107572837862e+01,1.257196947654579162e+02,2.251250941389412219e+01,5.712986824028494937e+01,5.606281034821657272e+01,4.083041367355838247e+01,-6.616405857903291121e+01,3.202234702524645371e+01,5.554211907405675497e+00,-1.226226027001544594e+02,1.739868645717155715e+01,-7.506532454485899564e+01,9.057549402671682515e+00,6.082649499880887589e+01,-3.301290423650018369e+01,-9.451057788514098945e+01,4.030412148083899382e+01,7.310586116911608201e+01,4.166642369258765655e+01,4.107108828073150164e+01,2.388172882767214844e+00,4.405663493632719252e+01,6.042581624569969279e+01
-5.781958560463124286e+00,-1.289529545059547786e+02,1.003293637113034947e+03,-5.188232996982577561e+02,5.251269655786569501e+01,-1.128891843740842660e+02,-1.504189858053018725e+02,-4.443261412167884714e+02,-5.673934032428168450e+01,3.747459309294148966e+01,8.366396777284094810e+01,-2.515102598102793650e+02,-2.493490002652595194e+02,1.854247369278548945e+02,-8.699723286737449257e+01,2.350100177034138653e+02,-6.619378475263125949e+00,6.070703645024818229e+01,-2.262143665770090095e+01,-7.251351216187728710e+01,6.904228461857186971e+01,-1.585943435771402932e+01,-2.148415857251718819e+02,1.044137005124179183e+02,-1.690240314416562057e+02,8.805109894522757941e+01,1.847513880619068232e+02,-1.692476809691257529e+02,-5.153678176170752323e+01,1.382182524939104269e+02,-9.242108364247449970e+01,5.259071862687385135e+01,-1.080009489495385253e+02,-4.180444569852943459e+01,5.202108914070375789e+01,7.547704588628343458e+01,-9.178700199815797589e+01,-1.794687505680629513e+01,3.102998061627462079e+01,2.179297626614103933e+01,7.505897429924245046e+01,9.689237762276320609e+00,-7.201225064442184021e+00,-5.980657818356299771e+01,-5.312534521667849674e+00,-2.192848352959920533e+01,-9.356497712077398887e+01,-9.164383772627573421e-01,-1.058380847888993088e+02,-1.086221805792068551e+01,-9.745747766905815013e+00,-5.394888071146721131e+01,-1.633209635026622379e+02,4.004381359771406323e+01,3.970678071763644823e+01,-4.476556408305152956e+01,2.268943850949079177e+01,-4.217056085593345216e+00,-5.228817145237061226e+01,-2.144601247989727000e+01
